AT1G29930,located in,chloroplast,GO:0009507,C,chloroplast,
AT1G29930,located in,chloroplast envelope,GO:0009941,C,plastid,
AT1G29930,located in,chloroplast thylakoid membrane,GO:0009535,C,cytoplasm,
AT1G29930,located in,photosystem I,GO:0009522,C,other intracellular components,
AT1G29930,located in,nucleus,GO:0005634,C,nucleus,
AT1G29930,located in,plastoglobule,GO:0010287,C,cytoplasm,
AT1G29930,located in,chloroplast thylakoid membrane,GO:0009535,C,other intracellular components,
AT1G29930,located in,chloroplast thylakoid membrane,GO:0009535,C,plastid,
AT1G29930,has,metal ion binding,GO:0046872,F,other binding,
AT1G29930,located in,photosystem II,GO:0009523,C,other intracellular components,
AT1G29930,located in,chloroplast thylakoid membrane,GO:0009535,C,cytoplasm,
AT1G29930,located in,chloroplast thylakoid membrane,GO:0009535,C,thylakoid,
AT1G29930,located in,plastoglobule,GO:0010287,C,chloroplast,
AT1G29930,located in,chloroplast thylakoid,GO:0009534,C,cytoplasm,
AT1G29930,located in,chloroplast envelope,GO:0009941,C,cytoplasm,
AT1G29930,located in,chloroplast thylakoid membrane,GO:0009535,C,plastid,
AT1G29930,located in,chloroplast thylakoid membrane,GO:0009535,C,plastid,
AT1G29930,located in,chloroplast thylakoid membrane,GO:0009535,C,chloroplast,
AT1G29930,located in,chloroplast thylakoid membrane,GO:0009535,C,chloroplast,
AT1G29930,located in,chloroplast thylakoid,GO:0009534,C,chloroplast,
AT1G29930,located in,chloroplast thylakoid membrane,GO:0009535,C,cytoplasm,
AT1G29930,located in,chloroplast thylakoid membrane,GO:0009535,C,other intracellular components,
AT1G29930,located in,chloroplast,GO:0009507,C,chloroplast,
AT1G29930,located in,chloroplast envelope,GO:0009941,C,other intracellular components,
AT1G29930,located in,photosystem II,GO:0009523,C,thylakoid,
AT1G29930,functions in,chlorophyll binding,GO:0016168,F,other binding,
AT1G29930,located in,chloroplast thylakoid membrane,GO:0009535,C,other intracellular components,
AT1G29930,located in,integral component of membrane,GO:0016021,C,other membranes,
AT1G29930,located in,chloroplast thylakoid membrane,GO:0009535,C,other membranes,
AT1G29930,located in,chloroplast thylakoid membrane,GO:0009535,C,other membranes,
AT1G29930,involved in,"photosynthesis, light harvesting in photosystem I",GO:0009768,P,generation of precursor metabolites and energy,
AT1G29930,located in,chloroplast thylakoid membrane,GO:0009535,C,cytoplasm,
AT1G29930,located in,chloroplast thylakoid membrane,GO:0009535,C,thylakoid,
AT1G29930,located in,photosystem I,GO:0009522,C,other membranes,
AT1G30135,has,protein binding,GO:0005515,F,protein binding,
AT1G30135,has,protein binding,GO:0005515,F,protein binding,
AT1G30135,has,protein binding,GO:0005515,F,protein binding,
AT1G30135,involved in,regulation of jasmonic acid mediated signaling pathway,GO:2000022,P,other cellular processes,
AT1G30135,has,protein binding,GO:0005515,F,protein binding,
AT1G30135,has,protein binding,GO:0005515,F,protein binding,
AT1G30135,involved in,defense response,GO:0006952,P,response to stress,
AT1G30135,involved in,regulation of jasmonic acid mediated signaling pathway,GO:2000022,P,cell communication,
AT1G30135,functions in,protein binding,GO:0005515,F,protein binding,
AT1G30135,involved in,regulation of defense response,GO:0031347,P,response to stress,
AT1G30135,has,protein binding,GO:0005515,F,protein binding,
AT1G30135,has,protein binding,GO:0005515,F,protein binding,
AT1G30135,involved in,response to wounding,GO:0009611,P,response to stress,
AT1G30135,has,protein binding,GO:0005515,F,protein binding,
AT1G30135,involved in,regulation of jasmonic acid mediated signaling pathway,GO:2000022,P,signal transduction,
AT1G30135,has,protein binding,GO:0005515,F,protein binding,
AT1G30135,involved in,regulation of jasmonic acid mediated signaling pathway,GO:2000022,P,response to chemical,
AT1G30135,involved in,regulation of jasmonic acid mediated signaling pathway,GO:2000022,P,response to endogenous stimulus,
AT1G30135,located in,nucleus,GO:0005634,C,nucleus,
AT1G30135,located in,nucleus,GO:0005634,C,nucleus,
AT1G30620,located in,Golgi cisterna membrane,GO:0032580,C,other intracellular components,
AT1G30620,located in,Golgi cisterna membrane,GO:0032580,C,Golgi apparatus,
AT1G30620,involved in,arabinose biosynthetic process,GO:0019567,P,carbohydrate metabolic process,
AT1G30620,involved in,capsule polysaccharide biosynthetic process,GO:0045227,P,carbohydrate metabolic process,
AT1G30620,involved in,arabinose biosynthetic process,GO:0019567,P,biosynthetic process,
AT1G30620,involved in,capsule polysaccharide biosynthetic process,GO:0045227,P,cellular component organization,
AT1G30620,located in,Golgi trans cisterna,GO:0000138,C,other intracellular components,
AT1G30620,located in,Golgi cisterna membrane,GO:0032580,C,other membranes,
AT1G30620,involved in,arabinose biosynthetic process,GO:0019567,P,other metabolic processes,
AT1G30620,located in,Golgi trans cisterna,GO:0000138,C,Golgi apparatus,
AT1G30620,involved in,UDP-L-arabinose biosynthetic process,GO:0033358,P,other metabolic processes,
AT1G30620,located in,Golgi cisterna membrane,GO:0032580,C,cytoplasm,
AT1G30620,involved in,capsule polysaccharide biosynthetic process,GO:0045227,P,biosynthetic process,
AT1G30620,involved in,arabinose biosynthetic process,GO:0019567,P,other metabolic processes,
AT1G30620,involved in,arabinose biosynthetic process,GO:0019567,P,carbohydrate metabolic process,
AT1G30620,located in,Golgi apparatus,GO:0005794,C,Golgi apparatus,
AT1G30620,involved in,galactose metabolic process,GO:0006012,P,other metabolic processes,
AT1G30620,has,UDP-arabinose 4-epimerase activity,GO:0050373,F,catalytic activity,
AT1G30620,involved in,UDP-L-arabinose biosynthetic process,GO:0033358,P,nucleobase-containing compound metabolic process,
AT1G30620,located in,Golgi apparatus,GO:0005794,C,Golgi apparatus,
AT1G30620,located in,Golgi apparatus,GO:0005794,C,Golgi apparatus,
AT1G30620,involved in,plant-type cell wall biogenesis,GO:0009832,P,other cellular processes,
AT1G30620,involved in,arabinose biosynthetic process,GO:0019567,P,biosynthetic process,
AT1G30620,located in,Golgi apparatus,GO:0005794,C,Golgi apparatus,
AT1G30620,located in,Golgi apparatus,GO:0005794,C,Golgi apparatus,
AT1G30620,located in,Golgi trans cisterna,GO:0000138,C,cytoplasm,
AT1G30620,involved in,UDP-L-arabinose biosynthetic process,GO:0033358,P,biosynthetic process,
AT1G30620,involved in,capsule polysaccharide biosynthetic process,GO:0045227,P,other cellular processes,
AT1G30620,involved in,UDP-L-arabinose biosynthetic process,GO:0033358,P,other cellular processes,
AT1G30620,located in,Golgi apparatus,GO:0005794,C,Golgi apparatus,
AT1G30620,located in,Golgi apparatus,GO:0005794,C,Golgi apparatus,
AT1G30620,has,UDP-glucose 4-epimerase activity,GO:0003978,F,catalytic activity,
AT1G30620,located in,integral component of membrane,GO:0016021,C,other membranes,
AT1G30620,involved in,galactose metabolic process,GO:0006012,P,carbohydrate metabolic process,
AT1G30620,involved in,capsule polysaccharide biosynthetic process,GO:0045227,P,other metabolic processes,
AT1G30620,located in,Golgi apparatus,GO:0005794,C,Golgi apparatus,
AT1G30620,located in,Golgi apparatus,GO:0005794,C,Golgi apparatus,
AT1G30820,involved in,pyrimidine nucleobase biosynthetic process,GO:0019856,P,other metabolic processes,
AT1G30820,involved in,CTP biosynthetic process,GO:0006241,P,other cellular processes,
AT1G30820,involved in,pyrimidine nucleobase biosynthetic process,GO:0019856,P,biosynthetic process,
AT1G30820,involved in,pyrimidine nucleobase biosynthetic process,GO:0019856,P,nucleobase-containing compound metabolic process,
AT1G30820,involved in,pyrimidine nucleobase biosynthetic process,GO:0019856,P,other cellular processes,
AT1G30820,located in,cytosol,GO:0005829,C,cytosol,
AT1G30820,involved in,CTP biosynthetic process,GO:0006241,P,nucleobase-containing compound metabolic process,
AT1G30820,has,identical protein binding,GO:0042802,F,protein binding,
AT1G30820,has,CTP synthase activity,GO:0003883,F,catalytic activity,
AT1G30820,involved in,CTP biosynthetic process,GO:0006241,P,other metabolic processes,
AT1G30820,involved in,CTP biosynthetic process,GO:0006241,P,biosynthetic process,
AT1G34630,located in,integral component of membrane,GO:0016021,C,other membranes,
AT1G34630,involved in,biological_process,GO:0008150,P,unknown biological processes,
AT1G34630,located in,mitochondrion,GO:0005739,C,mitochondrion,
AT1G34630,located in,mitochondrion,GO:0005739,C,mitochondrion,
AT1G34630,located in,mitochondrion,GO:0005739,C,mitochondrion,
AT1G34630,located in,nucleus,GO:0005634,C,nucleus,
AT1G34630,located in,nucleus,GO:0005634,C,nucleus,
AT1G34630,has,molecular_function,GO:0003674,F,unknown molecular functions,
AT1G43770,located in,nucleus,GO:0005634,C,nucleus,
AT1G43770,located in,nucleus,GO:0005634,C,nucleus,
AT1G43770,has,metal ion binding,GO:0046872,F,other binding,
AT1G43770,located in,nucleus,GO:0005634,C,nucleus,
AT1G44170,involved in,response to desiccation,GO:0009269,P,response to stress,
AT1G44170,involved in,response to salt stress,GO:0009651,P,response to abiotic stimulus,
AT1G44170,involved in,oxidation-reduction process,GO:0055114,P,other metabolic processes,
AT1G44170,has,3-chloroallyl aldehyde dehydrogenase activity,GO:0004028,F,catalytic activity,
AT1G44170,involved in,cellular aldehyde metabolic process,GO:0006081,P,other cellular processes,
AT1G44170,involved in,cellular aldehyde metabolic process,GO:0006081,P,other metabolic processes,
AT1G44170,located in,plasmodesma,GO:0009506,C,other cellular components,
AT1G44170,has,aldehyde dehydrogenase (NAD+) activity,GO:0004029,F,catalytic activity,
AT1G44170,has,aldehyde dehydrogenase (NAD+) activity,GO:0004029,F,catalytic activity,
AT1G44170,located in,endoplasmic reticulum,GO:0005783,C,endoplasmic reticulum,
AT1G44170,involved in,response to salt stress,GO:0009651,P,response to stress,
AT1G44170,involved in,response to desiccation,GO:0009269,P,response to chemical,
AT1G44170,located in,cytoplasm,GO:0005737,C,cytoplasm,
AT1G44170,involved in,response to abscisic acid,GO:0009737,P,response to chemical,
AT1G44170,located in,vacuole,GO:0005773,C,vacuole,
AT1G44170,located in,Golgi apparatus,GO:0005794,C,Golgi apparatus,
AT1G44170,located in,plastid,GO:0009536,C,plastid,
AT1G44170,has,3-chloroallyl aldehyde dehydrogenase activity,GO:0004028,F,catalytic activity,
AT1G44170,has,glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity,GO:0043878,F,catalytic activity,
AT1G44170,located in,Golgi apparatus,GO:0005794,C,Golgi apparatus,
AT1G44170,located in,endoplasmic reticulum,GO:0005783,C,endoplasmic reticulum,
AT1G44170,located in,vacuole,GO:0005773,C,vacuole,
AT1G44170,involved in,response to desiccation,GO:0009269,P,response to abiotic stimulus,
AT1G44170,located in,Golgi apparatus,GO:0005794,C,Golgi apparatus,
AT1G44170,involved in,response to abscisic acid,GO:0009737,P,response to endogenous stimulus,
AT1G44170,located in,cytoplasm,GO:0005737,C,cytoplasm,
AT1G44170,located in,nucleus,GO:0005634,C,nucleus,
AT1G47980,located in,extracellular region,GO:0005576,C,extracellular region,
AT1G47980,involved in,biological_process,GO:0008150,P,unknown biological processes,
AT1G47980,has,molecular_function,GO:0003674,F,unknown molecular functions,
AT1G48300,located in,cytosol,GO:0005829,C,cytosol,
AT1G48300,involved in,triglyceride biosynthetic process,GO:0019432,P,lipid metabolic process,
AT1G48300,involved in,triglyceride biosynthetic process,GO:0019432,P,other metabolic processes,
AT1G48300,involved in,triglyceride biosynthetic process,GO:0019432,P,biosynthetic process,
AT1G48300,has,diacylglycerol O-acyltransferase activity,GO:0004144,F,transferase activity,
AT1G48300,involved in,triglyceride biosynthetic process,GO:0019432,P,other cellular processes,
AT1G48300,has,diacylglycerol O-acyltransferase activity,GO:0004144,F,transferase activity,
AT1G48330,involved in,biological_process,GO:0008150,P,unknown biological processes,
AT1G48330,has,molecular_function,GO:0003674,F,unknown molecular functions,
AT1G48480,has,protein binding,GO:0005515,F,protein binding,
AT1G48480,has,protein binding,GO:0005515,F,protein binding,
AT1G48480,has,protein binding,GO:0005515,F,protein binding,
AT1G48480,has,protein kinase activity,GO:0004672,F,catalytic activity,
AT1G48480,located in,vacuolar membrane,GO:0005774,C,vacuole,
AT1G48480,involved in,protein phosphorylation,GO:0006468,P,other cellular processes,
AT1G48480,located in,nucleus,GO:0005634,C,nucleus,
AT1G48480,has,protein binding,GO:0005515,F,protein binding,
AT1G48480,located in,plasma membrane,GO:0005886,C,plasma membrane,
AT1G48480,involved in,protein phosphorylation,GO:0006468,P,cellular protein modification process,
AT1G48480,located in,extracellular region,GO:0005576,C,extracellular region,
AT1G48480,located in,plasmodesma,GO:0009506,C,other cellular components,
AT1G48480,has,identical protein binding,GO:0042802,F,protein binding,
AT1G48480,located in,integral component of membrane,GO:0016021,C,other membranes,
AT1G48480,has,protein binding,GO:0005515,F,protein binding,
AT1G48480,located in,plasma membrane,GO:0005886,C,plasma membrane,
AT1G48480,has,protein binding,GO:0005515,F,protein binding,
AT1G48480,involved in,protein phosphorylation,GO:0006468,P,other metabolic processes,
AT1G48480,has,protein kinase activity,GO:0004672,F,kinase activity,
AT1G48480,located in,vacuolar membrane,GO:0005774,C,other membranes,
AT1G48480,has,protein binding,GO:0005515,F,protein binding,
AT1G48480,located in,vacuolar membrane,GO:0005774,C,cytoplasm,
AT1G48480,has,ATP binding,GO:0005524,F,other binding,
AT1G48480,has,ATP binding,GO:0005524,F,nucleotide binding,
AT1G48480,has,kinase activity,GO:0016301,F,kinase activity,
AT1G48480,has,protein kinase activity,GO:0004672,F,transferase activity,
AT1G48480,located in,vacuolar membrane,GO:0005774,C,other intracellular components,
AT1G48850,located in,nucleolus,GO:0005730,C,nucleolus,
AT1G48850,involved in,chorismate biosynthetic process,GO:0009423,P,biosynthetic process,
AT1G48850,has,chorismate synthase activity,GO:0004107,F,catalytic activity,
AT1G48850,involved in,chorismate biosynthetic process,GO:0009423,P,other metabolic processes,
AT1G48850,involved in,aromatic amino acid family biosynthetic process,GO:0009073,P,other metabolic processes,
AT1G48850,located in,chloroplast,GO:0009507,C,chloroplast,
AT1G48850,has,FMN binding,GO:0010181,F,nucleotide binding,
AT1G48850,involved in,embryo development ending in seed dormancy,GO:0009793,P,post-embryonic development,
AT1G48850,located in,chloroplast stroma,GO:0009570,C,chloroplast,
AT1G48850,involved in,embryo development ending in seed dormancy,GO:0009793,P,multicellular organism development,
AT1G48850,involved in,chorismate biosynthetic process,GO:0009423,P,biosynthetic process,
AT1G48850,located in,cytosol,GO:0005829,C,cytosol,
AT1G48850,located in,chloroplast,GO:0009507,C,chloroplast,
AT1G48850,located in,chloroplast stroma,GO:0009570,C,plastid,
AT1G48850,involved in,aromatic amino acid family biosynthetic process,GO:0009073,P,biosynthetic process,
AT1G48850,located in,plastid,GO:0009536,C,plastid,
AT1G48850,involved in,embryo development ending in seed dormancy,GO:0009793,P,embryo development,
AT1G48850,involved in,aromatic amino acid family biosynthetic process,GO:0009073,P,other cellular processes,
AT1G48850,located in,chloroplast,GO:0009507,C,chloroplast,
AT1G48850,has,FMN binding,GO:0010181,F,other binding,
AT1G48850,involved in,chorismate biosynthetic process,GO:0009423,P,other cellular processes,
AT1G48850,involved in,chorismate biosynthetic process,GO:0009423,P,other cellular processes,
AT1G48850,located in,chloroplast,GO:0009507,C,chloroplast,
AT1G48850,located in,chloroplast stroma,GO:0009570,C,cytoplasm,
AT1G48850,located in,chloroplast,GO:0009507,C,chloroplast,
AT1G48850,involved in,embryo development ending in seed dormancy,GO:0009793,P,reproduction,
AT1G48850,located in,nucleolus,GO:0005730,C,nucleolus,
AT1G48850,located in,chloroplast stroma,GO:0009570,C,other intracellular components,
AT1G48850,located in,nucleus,GO:0005634,C,nucleus,
AT1G48850,involved in,embryo development ending in seed dormancy,GO:0009793,P,anatomical structure development,
AT1G48850,involved in,aromatic amino acid family biosynthetic process,GO:0009073,P,biosynthetic process,
AT1G48850,involved in,aromatic amino acid family biosynthetic process,GO:0009073,P,other cellular processes,
AT1G48850,located in,nucleolus,GO:0005730,C,nucleolus,
AT1G48850,involved in,aromatic amino acid family biosynthetic process,GO:0009073,P,other metabolic processes,
AT1G48850,located in,chloroplast,GO:0009507,C,chloroplast,
AT1G48850,involved in,chorismate biosynthetic process,GO:0009423,P,other metabolic processes,
AT1G49620,functions in,protein binding,GO:0005515,F,protein binding,
AT1G49620,has,protein binding,GO:0005515,F,protein binding,
AT1G49620,involved in,negative regulation of cyclin-dependent protein serine/threonine kinase activity,GO:0045736,P,other metabolic processes,
AT1G49620,involved in,negative regulation of cyclin-dependent protein serine/threonine kinase activity,GO:0045736,P,other metabolic processes,
AT1G49620,involved in,negative regulation of cyclin-dependent protein serine/threonine kinase activity,GO:0045736,P,protein metabolic process,
AT1G49620,involved in,negative regulation of cyclin-dependent protein serine/threonine kinase activity,GO:0045736,P,cellular protein modification process,
AT1G49620,located in,nucleus,GO:0005634,C,nucleus,
AT1G49620,located in,nucleoplasm,GO:0005654,C,nucleoplasm,
AT1G49620,has,protein binding,GO:0005515,F,protein binding,
AT1G49620,involved in,negative regulation of cyclin-dependent protein serine/threonine kinase activity,GO:0045736,P,regulation of molecular function,
AT1G49620,has,cyclin-dependent protein serine/threonine kinase inhibitor activity,GO:0004861,F,enzyme regulator activity,
AT1G49620,functions in,protein binding,GO:0005515,F,protein binding,
AT1G49620,functions in,protein binding,GO:0005515,F,protein binding,
AT1G49620,involved in,negative regulation of cyclin-dependent protein serine/threonine kinase activity,GO:0045736,P,cell cycle,
AT1G49620,involved in,cell cycle arrest,GO:0007050,P,cell cycle,
AT1G49620,involved in,negative regulation of cyclin-dependent protein serine/threonine kinase activity,GO:0045736,P,regulation of molecular function,
AT1G49620,has,protein binding,GO:0005515,F,protein binding,
AT1G49620,has,protein binding,GO:0005515,F,protein binding,
AT1G49620,has,cyclin-dependent protein serine/threonine kinase inhibitor activity,GO:0004861,F,enzyme regulator activity,
AT1G49620,has,protein binding,GO:0005515,F,protein binding,
AT1G49620,involved in,negative regulation of cyclin-dependent protein serine/threonine kinase activity,GO:0045736,P,other cellular processes,
AT1G49620,functions in,protein binding,GO:0005515,F,protein binding,
AT1G49620,located in,nucleus,GO:0005634,C,nucleus,
AT1G49620,involved in,cell cycle arrest,GO:0007050,P,other cellular processes,
AT1G49620,functions in,protein binding,GO:0005515,F,protein binding,
AT1G49620,functions in,protein binding,GO:0005515,F,protein binding,
AT1G49620,functions in,protein binding,GO:0005515,F,protein binding,
AT1G49620,involved in,negative regulation of cyclin-dependent protein serine/threonine kinase activity,GO:0045736,P,cell cycle,
AT1G49620,located in,male germ cell nucleus,GO:0001673,C,nucleus,
AT1G49620,involved in,negative regulation of cyclin-dependent protein serine/threonine kinase activity,GO:0045736,P,cellular protein modification process,
AT1G49620,functions in,protein binding,GO:0005515,F,protein binding,
AT1G49620,located in,nucleus,GO:0005634,C,nucleus,
AT1G49620,functions in,cyclin binding,GO:0030332,F,protein binding,
AT1G49620,has,protein binding,GO:0005515,F,protein binding,
AT1G49620,functions in,protein binding,GO:0005515,F,protein binding,
AT1G49620,involved in,negative regulation of cyclin-dependent protein serine/threonine kinase activity,GO:0045736,P,protein metabolic process,
AT1G49620,involved in,negative regulation of cyclin-dependent protein serine/threonine kinase activity,GO:0045736,P,other cellular processes,
AT1G50010,is subunit of,tubulin complex,GO:0045298,C,other intracellular components,
AT1G50010,functions as,structural constituent of cytoskeleton,GO:0005200,F,structural molecule activity,
AT1G50010,has,GTP binding,GO:0005525,F,other binding,
AT1G50010,involved in,mitotic cell cycle,GO:0000278,P,cell cycle,
AT1G50010,involved in,microtubule cytoskeleton organization,GO:0000226,P,other cellular processes,
AT1G50010,located in,cytosol,GO:0005829,C,cytosol,
AT1G50010,is subunit of,tubulin complex,GO:0045298,C,cytoskeleton,
AT1G50010,located in,microtubule,GO:0005874,C,cytoskeleton,
AT1G50010,has,structural constituent of cytoskeleton,GO:0005200,F,structural molecule activity,
AT1G50010,located in,microtubule,GO:0005874,C,other intracellular components,
AT1G50010,involved in,microtubule-based process,GO:0007017,P,other cellular processes,
AT1G50010,located in,nucleus,GO:0005634,C,nucleus,
AT1G50010,located in,cell wall,GO:0005618,C,cell wall,
AT1G50010,located in,nucleus,GO:0005634,C,nucleus,
AT1G50010,involved in,microtubule cytoskeleton organization,GO:0000226,P,cellular component organization,
AT1G50010,involved in,microtubule-based process,GO:0007017,P,other cellular processes,
AT1G50010,has,GTP binding,GO:0005525,F,nucleotide binding,
AT1G50010,located in,cytoplasm,GO:0005737,C,cytoplasm,
AT1G52130,has,carbohydrate binding,GO:0030246,F,carbohydrate binding,
AT1G52130,located in,cytoplasm,GO:0005737,C,cytoplasm,
AT1G52130,located in,cytoplasm,GO:0005737,C,cytoplasm,
AT1G53840,has,aspartyl esterase activity,GO:0045330,F,hydrolase activity,
AT1G53840,located in,plasmodesma,GO:0009506,C,other cellular components,
AT1G53840,located in,nucleus,GO:0005634,C,nucleus,
AT1G53840,located in,Golgi membrane,GO:0000139,C,cytoplasm,
AT1G53840,has,pectinesterase activity,GO:0030599,F,hydrolase activity,
AT1G53840,has,protein C-terminal methylesterase activity,GO:0051722,F,catalytic activity,
AT1G53840,involved in,pectin catabolic process,GO:0045490,P,catabolic process,
AT1G53840,located in,trans-Golgi network,GO:0005802,C,Golgi apparatus,
AT1G53840,located in,plasma membrane,GO:0005886,C,plasma membrane,
AT1G53840,involved in,cell wall modification,GO:0042545,P,cellular component organization,
AT1G53840,located in,trans-Golgi network,GO:0005802,C,other intracellular components,
AT1G53840,located in,Golgi membrane,GO:0000139,C,Golgi apparatus,
AT1G53840,located in,plasma membrane,GO:0005886,C,plasma membrane,
AT1G53840,located in,cell wall,GO:0005618,C,cell wall,
AT1G53840,located in,vacuolar membrane,GO:0005774,C,other intracellular components,
AT1G53840,located in,trans-Golgi network,GO:0005802,C,cytoplasm,
AT1G53840,located in,endosome,GO:0005768,C,endosome,
AT1G53840,located in,Golgi membrane,GO:0000139,C,other intracellular components,
AT1G53840,located in,Golgi apparatus,GO:0005794,C,Golgi apparatus,
AT1G53840,located in,Golgi membrane,GO:0000139,C,other membranes,
AT1G53840,located in,vacuolar membrane,GO:0005774,C,cytoplasm,
AT1G53840,located in,vacuolar membrane,GO:0005774,C,vacuole,
AT1G53840,involved in,pectin catabolic process,GO:0045490,P,other metabolic processes,
AT1G53840,located in,Golgi apparatus,GO:0005794,C,Golgi apparatus,
AT1G53840,has,pectinesterase inhibitor activity,GO:0046910,F,enzyme regulator activity,
AT1G53840,involved in,pectin catabolic process,GO:0045490,P,carbohydrate metabolic process,
AT1G53840,located in,nucleus,GO:0005634,C,nucleus,
AT1G53840,has,pectinesterase activity,GO:0030599,F,hydrolase activity,
AT1G53840,involved in,pectin catabolic process,GO:0045490,P,other cellular processes,
AT1G53840,involved in,cell wall modification,GO:0042545,P,other cellular processes,
AT1G53840,has,protein C-terminal methylesterase activity,GO:0051722,F,hydrolase activity,
AT1G53840,located in,extracellular region,GO:0005576,C,extracellular region,
AT1G53840,located in,vacuolar membrane,GO:0005774,C,other membranes,
AT1G53840,has,protein binding,GO:0005515,F,protein binding,
AT1G54070,involved in,biological_process,GO:0008150,P,unknown biological processes,
AT1G54070,has,molecular_function,GO:0003674,F,unknown molecular functions,
AT1G54070,located in,nucleus,GO:0005634,C,nucleus,
AT1G54130,involved in,guanosine tetraphosphate biosynthetic process,GO:0015970,P,other metabolic processes,
AT1G54130,has,GTP binding,GO:0005525,F,other binding,
AT1G54130,located in,chloroplast,GO:0009507,C,chloroplast,
AT1G54130,involved in,guanosine tetraphosphate biosynthetic process,GO:0015970,P,other cellular processes,
AT1G54130,involved in,phosphorylation,GO:0016310,P,other cellular processes,
AT1G54130,involved in,leaf senescence,GO:0010150,P,anatomical structure development,
AT1G54130,has,GTP diphosphokinase activity,GO:0008728,F,transferase activity,
AT1G54130,involved in,guanosine tetraphosphate biosynthetic process,GO:0015970,P,other cellular processes,
AT1G54130,involved in,guanosine tetraphosphate biosynthetic process,GO:0015970,P,biosynthetic process,
AT1G54130,involved in,photosynthesis,GO:0015979,P,photosynthesis,
AT1G54130,involved in,guanosine tetraphosphate biosynthetic process,GO:0015970,P,nucleobase-containing compound metabolic process,
AT1G54130,has,GTP binding,GO:0005525,F,nucleotide binding,
AT1G54130,involved in,guanosine tetraphosphate biosynthetic process,GO:0015970,P,other metabolic processes,
AT1G54130,has,GTP diphosphokinase activity,GO:0008728,F,transferase activity,
AT1G54130,located in,plasma membrane,GO:0005886,C,plasma membrane,
AT1G54130,involved in,guanosine tetraphosphate biosynthetic process,GO:0015970,P,nucleobase-containing compound metabolic process,
AT1G54130,has,GTP diphosphokinase activity,GO:0008728,F,transferase activity,
AT1G54130,has,ATP binding,GO:0005524,F,nucleotide binding,
AT1G54130,involved in,guanosine tetraphosphate biosynthetic process,GO:0015970,P,biosynthetic process,
AT1G54130,located in,chloroplast,GO:0009507,C,chloroplast,
AT1G54130,involved in,phosphorylation,GO:0016310,P,other metabolic processes,
AT1G54130,has,ATP binding,GO:0005524,F,other binding,
AT1G54130,has,kinase activity,GO:0016301,F,kinase activity,
AT1G54130,involved in,leaf senescence,GO:0010150,P,multicellular organism development,
AT1G54690,has,protein heterodimerization activity,GO:0046982,F,protein binding,
AT1G54690,has,DNA binding,GO:0003677,F,DNA binding,
AT1G54690,located in,nucleosome,GO:0000786,C,other intracellular components,
AT1G54690,located in,nucleus,GO:0005634,C,nucleus,
AT1G54690,located in,nuclear chromatin,GO:0000790,C,other intracellular components,
AT1G54690,located in,nucleolus,GO:0005730,C,nucleolus,
AT1G54690,located in,nucleus,GO:0005634,C,nucleus,
AT1G54690,located in,nucleus,GO:0005634,C,nucleus,
AT1G54690,involved in,chromatin organization,GO:0006325,P,cellular component organization,
AT1G54690,located in,nuclear chromatin,GO:0000790,C,nucleus,
AT1G55190,located in,endoplasmic reticulum,GO:0005783,C,endoplasmic reticulum,
AT1G55190,located in,endosome membrane,GO:0010008,C,other intracellular components,
AT1G55190,located in,Golgi apparatus,GO:0005794,C,Golgi apparatus,
AT1G55190,located in,endosome membrane,GO:0010008,C,endosome,
AT1G55190,located in,plasma membrane,GO:0005886,C,plasma membrane,
AT1G55190,located in,vacuolar membrane,GO:0005774,C,cytoplasm,
AT1G55190,located in,endosome membrane,GO:0010008,C,other membranes,
AT1G55190,located in,vacuolar membrane,GO:0005774,C,vacuole,
AT1G55190,located in,integral component of membrane,GO:0016021,C,other membranes,
AT1G55190,involved in,vesicle-mediated transport,GO:0016192,P,transport,
AT1G55190,located in,vacuolar membrane,GO:0005774,C,other intracellular components,
AT1G55190,located in,vacuolar membrane,GO:0005774,C,other membranes,
AT1G55190,located in,endosome membrane,GO:0010008,C,cytoplasm,
AT1G56070,located in,chloroplast,GO:0009507,C,chloroplast,
AT1G56070,located in,cytoplasm,GO:0005737,C,cytoplasm,
AT1G56070,functions in,copper ion binding,GO:0005507,F,other binding,
AT1G56070,has,ribosome binding,GO:0043022,F,other binding,
AT1G56070,located in,cytosol,GO:0005829,C,cytosol,
AT1G56070,has,translation elongation factor activity,GO:0003746,F,"translation factor activity, RNA binding",
AT1G56070,involved in,translational elongation,GO:0006414,P,biosynthetic process,
AT1G56070,involved in,translational elongation,GO:0006414,P,other metabolic processes,
AT1G56070,involved in,translational elongation,GO:0006414,P,translation,
AT1G56070,located in,vacuolar membrane,GO:0005774,C,vacuole,
AT1G56070,involved in,cold acclimation,GO:0009631,P,response to abiotic stimulus,
AT1G56070,involved in,response to cold,GO:0009409,P,response to abiotic stimulus,
AT1G56070,located in,vacuolar membrane,GO:0005774,C,cytoplasm,
AT1G56070,located in,ribonucleoprotein complex,GO:1990904,C,other cellular components,
AT1G56070,has,GTP binding,GO:0005525,F,nucleotide binding,
AT1G56070,located in,cytosol,GO:0005829,C,cytosol,
AT1G56070,located in,plasma membrane,GO:0005886,C,plasma membrane,
AT1G56070,located in,nucleolus,GO:0005730,C,nucleolus,
AT1G56070,involved in,translational elongation,GO:0006414,P,translation,
